裝設金融機構代號,裝設金融機構名稱,裝設地點,裝設縣市,裝設地址
017,兆豐國際商業銀行,"新日光能源科技台南分公司",台南市,"台南市安南區本田路二段518號"
017,兆豐國際商業銀行,"三民分行",高雄市,"高雄市鼓山區中華一路225號"
017,兆豐國際商業銀行,"三多分行",高雄市,"高雄市苓雅區三多二路93號"
017,兆豐國際商業銀行,"中國鋼鐵公司",高雄市,"高雄市小港區中鋼路1號"
017,兆豐國際商業銀行,"中國鋼鐵公司福利社",高雄市,"高雄市小港區中鋼路1號"
017,兆豐國際商業銀行,"中華電信文信服務中心",高雄市,"高雄市鼓山區文信路262號"
017,兆豐國際商業銀行,"中華電信至聖服務中心",高雄市,"高雄市左營區至聖路200號"
017,兆豐國際商業銀行,"中華電信林森服務中心",高雄市,"高雄市新興區林森一路230號"
017,兆豐國際商業銀行,"中鋼結構(股)公司燕巢廠",高雄市,"高雄市燕巢區中興路500號"
017,兆豐國際商業銀行,"中鋼鋁業",高雄市,"高雄市小港區東林路17號"
017,兆豐國際商業銀行,"中鋼簡易型分行",高雄市,"高雄市小港區中鋼路1號"
017,兆豐國際商業銀行,"中鴻公司岡山廠",高雄市,"高雄市岡山區興隆街593號"
017,兆豐國際商業銀行,"中鴻公司橋頭廠",高雄市,"高雄市橋頭區芋寮路317號"
017,兆豐國際商業銀行,"五福分行",高雄市,"高雄市新興區五福二路82號"
017,兆豐國際商業銀行,"仁武分行",高雄市,"高雄市仁武區中正路2號"
017,兆豐國際商業銀行,"日月光K23廠",高雄市,"高雄市楠梓區研發路66號"
017,兆豐國際商業銀行,"日月光半導體製造公司",高雄市,"高雄市楠梓區開發路31號"
017,兆豐國際商業銀行,"日月光員工宿舍",高雄市,"高雄市楠梓區德賢路88號"
017,兆豐國際商業銀行,"日月光員工餐廳",高雄市,"高雄市楠梓區楠梓加工區內環北路107號"
017,兆豐國際商業銀行,"北高雄分行",高雄市,"高雄市三民區九如二路532號"
017,兆豐國際商業銀行,"台灣國際造船(股)公司",高雄市,"高雄市小港區臨海工業區中鋼路3號"
017,兆豐國際商業銀行,"永記造漆工業公司",高雄市,"高雄市小港區沿海三路26號"
017,兆豐國際商業銀行,"好市多大順店",高雄市,"高雄市鼓山區大順一路111號1樓"
017,兆豐國際商業銀行,"好市多大順店",高雄市,"高雄市鼓山區大順一路111號2樓"
017,兆豐國際商業銀行,"好市多高雄店",高雄市,"高雄市前鎮區中華五路656號1樓"
017,兆豐國際商業銀行,"成功簡易型分行",高雄市,"高雄市前鎮區成功二路88號"
017,兆豐國際商業銀行,"行政院南部聯合服務中心",高雄市,"高雄市前金區成功一路436號"
017,兆豐國際商業銀行,"岡山分行",高雄市,"高雄市岡山區中山北路138號"
017,兆豐國際商業銀行,"東高雄分行",高雄市,"高雄市三民區大順二路419號"
017,兆豐國際商業銀行,"金屬工業研究發展中心",高雄市,"高雄市楠梓區高楠公路1001號"
017,兆豐國際商業銀行,"苓雅分行",高雄市,"高雄市苓雅區四維四路8號"
017,兆豐國際商業銀行,"高雄分行",高雄市,"高雄市前金區中正四路235號"
017,兆豐國際商業銀行,"高雄加工出口區分行",高雄市,"高雄市前鎮區高雄加工出口區中四路2號"
017,兆豐國際商業銀行,"高雄國際機場入境廳",高雄市,"高雄市小港區中山四路2號1樓"
017,兆豐國際商業銀行,"高雄國際機場國際航廈",高雄市,"高雄市小港區中山四路2號3樓"
017,兆豐國際商業銀行,"高雄漁港簡易型分行",高雄市,"高雄市前鎮區漁港東二路3號107室"
017,兆豐國際商業銀行,"盛餘鋼鐵公司",高雄市,"高雄市小港區中林路11號"
017,兆豐國際商業銀行,"港都分行",高雄市,"高雄市前金區中正四路253號"
017,兆豐國際商業銀行,"華泰電子總處",高雄市,"高雄市楠梓區中三街9號"
017,兆豐國際商業銀行,"新興分行",高雄市,"高雄市新興區中山一路308號"
017,兆豐國際商業銀行,"楠梓分行",高雄市,"高雄市楠梓區加昌路600之1號"
017,兆豐國際商業銀行,"楠梓分行對面",高雄市,"高雄市楠梓區加昌路600之2號"
017,兆豐國際商業銀行,"楠梓加工區第七號出入口",高雄市,"高雄市楠梓區楠梓加工出口區第七號出入口"
017,兆豐國際商業銀行,"楠梓加工區第二號出入口",高雄市,"高雄市楠梓區楠梓加工區第二號出入口"
017,兆豐國際商業銀行,"楠梓加工區第六號出入口",高雄市,"高雄市楠梓區楠梓加工區六號出口"
017,兆豐國際商業銀行,"楠梓加工區第四號出入口",高雄市,"高雄市楠梓區楠梓加工區四號出口"
017,兆豐國際商業銀行,"萬海航運(股)公司",高雄市,"高雄市前鎮區鎮港路18號第63號碼頭"
017,兆豐國際商業銀行,"福雷電子(股)公司",高雄市,"高雄市楠梓區楠梓加工區西五街10號"
017,兆豐國際商業銀行,"鳳山分行",高雄市,"高雄市鳳山區中山西路248號"
017,兆豐國際商業銀行,"燁輝橋頭廠",高雄市,"高雄市橋頭區芋寮路369號"
017,兆豐國際商業銀行,"燁興公司岡山廠",高雄市,"高雄市岡山區寶米路369號"
017,兆豐國際商業銀行,"雙葉電子(股)公司",高雄市,"高雄市楠梓區新開發路1號"
017,兆豐國際商業銀行,"台灣本田(股)公司",屏東縣,"屏東縣屏東市大溪路337號"
017,兆豐國際商業銀行,"屏東分行",屏東縣,"屏東縣屏東市民族路213號"
017,兆豐國際商業銀行,"基督教醫院",屏東縣,"屏東縣屏東市大連路60號"
017,兆豐國際商業銀行,"花蓮分行",花蓮縣,"花蓮縣花蓮市公園路26號"
017,兆豐國際商業銀行,"花蓮文創園區",花蓮縣,"花蓮縣花蓮市中華路144號"
017,兆豐國際商業銀行,"門諾醫院",花蓮縣,"花蓮縣花蓮市民權路44號"
017,兆豐國際商業銀行,"遠東百貨花蓮分公司",花蓮縣,"花蓮縣花蓮市和平路581號"
017,兆豐國際商業銀行,"昇恆昌金湖大飯店",金門縣,"金門縣金湖鎮太湖路二段218號"
017,兆豐國際商業銀行,"昇恆昌金湖廣場",金門縣,"金門縣金湖鎮太湖路二段198號1樓"
017,兆豐國際商業銀行,"金門分行",金門縣,"金門縣金城鎮民生路37之5號"
017,兆豐國際商業銀行,"風獅爺購物中心",金門縣,"金門縣金湖鎮中山路8-8號"
021,花旗（台灣）商業銀行,"士林分行",台北市,"台北市士林區承德路四段172號"
021,花旗（台灣）商業銀行,"大安分行",台北市,"台北市大安區安和路二段185號1樓、187號1樓"
021,花旗（台灣）商業銀行,"中山分行",台北市,"台北市中山區德惠街9之2號1樓"
021,花旗（台灣）商業銀行,"中正分行",台北市,"台北市中正區新生南路一段158號"
021,花旗（台灣）商業銀行,"內湖分行",台北市,"台北市內湖區瑞光路608號1樓"
021,花旗（台灣）商業銀行,"天母分行",台北市,"台北市士林區中山北路六段87號1樓"
021,花旗（台灣）商業銀行,"台北世貿中心一館",台北市,"台北市信義區信義路五段5號1F"
021,花旗（台灣）商業銀行,"台北世貿中心三館",台北市,"台北市信義區松壽路6號"
021,花旗（台灣）商業銀行,"民生分行",台北市,"台北市中山區民權東路三段74、76號"
021,花旗（台灣）商業銀行,"松山分行",台北市,"台北市松山區南京東路五段3號"
021,花旗（台灣）商業銀行,"松山菸廠",台北市,"台北市信義區菸廠路88號3樓"
021,花旗（台灣）商業銀行,"松江分行",台北市,"台北市中山區南京東路二段101號"
021,花旗（台灣）商業銀行,"信義分行",台北市,"台北市信義區信義路四段460號"
021,花旗（台灣）商業銀行,"南京分行",台北市,"台北市松山區南京東路4段18號1樓"
021,花旗（台灣）商業銀行,"南港分行",台北市,"台北市南港區興東街29之3號"
021,花旗（台灣）商業銀行,"建成分行",台北市,"台北市大同區重慶北路三段79號1樓"
021,花旗（台灣）商業銀行,"復興分行",台北市,"台北市松山區復興北路1號"
021,花旗（台灣）商業銀行,"敦化分行",台北市,"台北市大安區敦化南路一段376號"
021,花旗（台灣）商業銀行,"誠品台大店",台北市,"台北市大安區新生南路三段98號1樓"
